alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.0001,0.01,0.001,0.001,0.001,100.0,0.0,False,1,0.483718603849411,0.0,0.004271684214472771,0.0,0.4794469177722931,0.0,1.782127857208252,0.0,2.265846461057663,0.0,0.483718603849411,0.0,0.004271684214472771,0.0,0.4794469177722931,0.0,1.782127857208252,0.0,2.265846461057663,0.0,0.483718603849411,0.0,0.004271684214472771,0.0,0.3714917302131653,0.0,1.782127857208252,0.0,10.613972106017172,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.001,0.001,100.0,0.0,False,1,0.4835411310195923,0.0,0.004276336636394262,0.0,0.4792647957801819,0.0,1.7821934223175049,0.0,2.265734553337097,0.0,0.4835411310195923,0.0,0.004276336636394262,0.0,0.4792647957801819,0.0,1.7821934223175049,0.0,2.265734553337097,0.0,0.4835411310195923,0.0,0.004276336636394262,0.0,0.3714917302131653,0.0,1.7821934223175049,0.0,10.841450152918696,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.001,0.001,100.0,0.0,False,1,0.4835372269153595,0.0,0.004276914522051811,0.0,0.47926032543182373,0.0,1.7822108268737793,0.0,2.265748053789139,0.0,0.4835372269153595,0.0,0.004276914522051811,0.0,0.47926032543182373,0.0,1.7822108268737793,0.0,2.265748053789139,0.0,0.4835372269153595,0.0,0.004276914522051811,0.0,0.3714917302131653,0.0,1.7822108268737793,0.0,10.712793207727373,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.001,0.001,100.0,0.0,False,1,0.48353660106658936,0.0,0.004276973661035299,0.0,0.4792596399784088,0.0,1.782212495803833,0.0,2.2657490968704224,0.0,0.48353660106658936,0.0,0.004276973661035299,0.0,0.4792596399784088,0.0,1.782212495803833,0.0,2.2657490968704224,0.0,0.48353660106658936,0.0,0.004276973661035299,0.0,0.3714917302131653,0.0,1.782212495803833,0.0,10.594400239177048,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.001,0.001,100.0,0.0,False,1,0.481759637594223,0.0,0.004323058295994997,0.0,0.4774365723133087,0.0,1.7828528881072998,0.0,2.264612525701523,0.0,0.481759637594223,0.0,0.004323058295994997,0.0,0.4774365723133087,0.0,1.7828528881072998,0.0,2.264612525701523,0.0,0.481759637594223,0.0,0.004323058295994997,0.0,0.3714917302131653,0.0,1.7828528881072998,0.0,10.966600462794304,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.001,0.001,100.0,0.0,False,1,0.4817168712615967,0.0,0.004329694900661707,0.0,0.4773871898651123,0.0,1.7830406427383423,0.0,2.264757513999939,0.0,0.4817168712615967,0.0,0.004329694900661707,0.0,0.4773871898651123,0.0,1.7830406427383423,0.0,2.264757513999939,0.0,0.4817168712615967,0.0,0.004329694900661707,0.0,0.3714917302131653,0.0,1.7830406427383423,0.0,10.706952860578895,0.0,PD,ok,
0.001,0.001,0.01,0.1,0.001,0.001,100.0,0.0,False,1,0.48171287775039673,0.0,0.004330313764512539,0.0,0.4773825705051422,0.0,1.7830586433410645,0.0,2.264771521091461,0.0,0.48171287775039673,0.0,0.004330313764512539,0.0,0.4773825705051422,0.0,1.7830586433410645,0.0,2.264771521091461,0.0,0.48171287775039673,0.0,0.004330313764512539,0.0,0.3714917302131653,0.0,1.7830586433410645,0.0,10.690935141406953,0.0,PD,ok,
0.001,0.0001,0.01,0.1,0.001,0.001,100.0,0.0,False,1,0.48171257972717285,0.0,0.004330378957092762,0.0,0.47738221287727356,0.0,1.7830605506896973,0.0,2.26477313041687,0.0,0.48171257972717285,0.0,0.004330378957092762,0.0,0.47738221287727356,0.0,1.7830605506896973,0.0,2.26477313041687,0.0,0.48171257972717285,0.0,0.004330378957092762,0.0,0.3714917302131653,0.0,1.7830605506896973,0.0,10.625696066766977,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.001,0.0001,100.0,0.0,False,1,0.4740261137485504,0.0,0.0045321229845285416,0.0,0.4694939851760864,0.0,1.780385971069336,0.0,2.2544120848178864,0.0,0.4740261137485504,0.0,0.0045321229845285416,0.0,0.4694939851760864,0.0,1.780385971069336,0.0,2.2544120848178864,0.0,0.4740261137485504,0.0,0.0045321229845285416,0.0,0.3714917302131653,0.0,1.780385971069336,0.0,10.794038641266525,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.001,0.0001,100.0,0.0,False,1,0.47400614619255066,0.0,0.004532595165073872,0.0,0.46947354078292847,0.0,1.7803900241851807,0.0,2.2543961703777313,0.0,0.47400614619255066,0.0,0.004532595165073872,0.0,0.46947354078292847,0.0,1.7803900241851807,0.0,2.2543961703777313,0.0,0.47400614619255066,0.0,0.004532595165073872,0.0,0.3714917302131653,0.0,1.7803900241851807,0.0,10.956426574848592,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.001,0.0001,100.0,0.0,False,1,0.4740036725997925,0.0,0.004535800311714411,0.0,0.4694678783416748,0.0,1.7805029153823853,0.0,2.2545065879821777,0.0,0.4740036725997925,0.0,0.004535800311714411,0.0,0.4694678783416748,0.0,1.7805029153823853,0.0,2.2545065879821777,0.0,0.4740036725997925,0.0,0.004535800311714411,0.0,0.3714917302131653,0.0,1.7805029153823853,0.0,10.805120991542935,0.0,PD,ok,
0.001,0.001,0.001,0.001,0.001,0.0001,100.0,0.0,False,1,0.47400152683258057,0.0,0.004536159802228212,0.0,0.46946537494659424,0.0,1.7805145978927612,0.0,2.254516124725342,0.0,0.47400152683258057,0.0,0.004536159802228212,0.0,0.46946537494659424,0.0,1.7805145978927612,0.0,2.254516124725342,0.0,0.47400152683258057,0.0,0.004536159802228212,0.0,0.3714917302131653,0.0,1.7805145978927612,0.0,10.897761112079024,0.0,PD,ok,
0.001,0.0001,0.001,0.001,0.001,0.0001,100.0,0.0,False,1,0.47400134801864624,0.0,0.004536198452115059,0.0,0.46946513652801514,0.0,1.7805157899856567,0.0,2.254517138004303,0.0,0.47400134801864624,0.0,0.004536198452115059,0.0,0.46946513652801514,0.0,1.7805157899856567,0.0,2.254517138004303,0.0,0.47400134801864624,0.0,0.004536198452115059,0.0,0.3714917302131653,0.0,1.7805157899856567,0.0,10.505121366120875,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.001,0.0001,100.0,0.0,False,1,0.4739837050437927,0.0,0.004536270629614592,0.0,0.46944743394851685,0.0,1.7805074453353882,0.0,2.254491150379181,0.0,0.4739837050437927,0.0,0.004536270629614592,0.0,0.46944743394851685,0.0,1.7805074453353882,0.0,2.254491150379181,0.0,0.4739837050437927,0.0,0.004536270629614592,0.0,0.3714917302131653,0.0,1.7805074453353882,0.0,10.792713358998299,0.0,PD,ok,
0.001,0.001,0.001,0.01,0.001,0.0001,100.0,0.0,False,1,0.47398141026496887,0.0,0.004536638036370277,0.0,0.46944478154182434,0.0,1.7805190086364746,0.0,2.2545004189014435,0.0,0.47398141026496887,0.0,0.004536638036370277,0.0,0.46944478154182434,0.0,1.7805190086364746,0.0,2.2545004189014435,0.0,0.47398141026496887,0.0,0.004536638036370277,0.0,0.3714917302131653,0.0,1.7805190086364746,0.0,10.657874644733965,0.0,PD,ok,
0.001,0.0001,0.001,0.01,0.001,0.0001,100.0,0.0,False,1,0.4739813506603241,0.0,0.0045366738922894,0.0,0.4694446623325348,0.0,1.7805200815200806,0.0,2.2545014321804047,0.0,0.4739813506603241,0.0,0.0045366738922894,0.0,0.4694446623325348,0.0,1.7805200815200806,0.0,2.2545014321804047,0.0,0.4739813506603241,0.0,0.0045366738922894,0.0,0.3714917302131653,0.0,1.7805200815200806,0.0,10.586169810034335,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.001,0.0001,100.0,0.0,False,1,0.47380635142326355,0.0,0.004537281580269337,0.0,0.4692690670490265,0.0,1.7804323434829712,0.0,2.2542386949062347,0.0,0.47380635142326355,0.0,0.004537281580269337,0.0,0.4692690670490265,0.0,1.7804323434829712,0.0,2.2542386949062347,0.0,0.47380635142326355,0.0,0.004537281580269337,0.0,0.3714917302131653,0.0,1.7804323434829712,0.0,10.898870813660324,0.0,PD,ok,
0.001,0.01,0.001,0.1,0.001,0.0001,100.0,0.0,False,1,0.4737837016582489,0.0,0.004541024100035429,0.0,0.4692426919937134,0.0,1.7805507183074951,0.0,2.254334419965744,0.0,0.4737837016582489,0.0,0.004541024100035429,0.0,0.4692426919937134,0.0,1.7805507183074951,0.0,2.254334419965744,0.0,0.4737837016582489,0.0,0.004541024100035429,0.0,0.3714917302131653,0.0,1.7805507183074951,0.0,10.900323810987175,0.0,PD,ok,
0.001,0.001,0.001,0.1,0.001,0.0001,100.0,0.0,False,1,0.4737814664840698,0.0,0.004541391972452402,0.0,0.46924006938934326,0.0,1.7805626392364502,0.0,2.25434410572052,0.0,0.4737814664840698,0.0,0.004541391972452402,0.0,0.46924006938934326,0.0,1.7805626392364502,0.0,2.25434410572052,0.0,0.4737814664840698,0.0,0.004541391972452402,0.0,0.3714917302131653,0.0,1.7805626392364502,0.0,10.575566213577986,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.001,0.0001,100.0,0.0,False,1,0.4737812280654907,0.0,0.004541432950645685,0.0,0.4692398011684418,0.0,1.7805635929107666,0.0,2.2543448209762573,0.0,0.4737812280654907,0.0,0.004541432950645685,0.0,0.4692398011684418,0.0,1.7805635929107666,0.0,2.2543448209762573,0.0,0.4737812280654907,0.0,0.004541432950645685,0.0,0.3714917302131653,0.0,1.7805635929107666,0.0,10.597743675112724,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.001,0.0001,100.0,0.0,False,1,0.4738912880420685,0.0,0.004545326344668865,0.0,0.46934595704078674,0.0,1.7804169654846191,0.0,2.2543082535266876,0.0,0.4738912880420685,0.0,0.004545326344668865,0.0,0.46934595704078674,0.0,1.7804169654846191,0.0,2.2543082535266876,0.0,0.4738912880420685,0.0,0.004545326344668865,0.0,0.3714917302131653,0.0,1.7804169654846191,0.0,10.875292118638754,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.001,0.0001,100.0,0.0,False,1,0.4738718867301941,0.0,0.004545755218714476,0.0,0.4693261384963989,0.0,1.7804211378097534,0.0,2.2542930245399475,0.0,0.4738718867301941,0.0,0.004545755218714476,0.0,0.4693261384963989,0.0,1.7804211378097534,0.0,2.2542930245399475,0.0,0.4738718867301941,0.0,0.004545755218714476,0.0,0.3714917302131653,0.0,1.7804211378097534,0.0,10.982315544970334,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.001,0.0001,100.0,0.0,False,1,0.4738689959049225,0.0,0.004549009725451469,0.0,0.46931999921798706,0.0,1.780534267425537,0.0,2.2544032633304596,0.0,0.4738689959049225,0.0,0.004549009725451469,0.0,0.46931999921798706,0.0,1.780534267425537,0.0,2.2544032633304596,0.0,0.4738689959049225,0.0,0.004549009725451469,0.0,0.3714917302131653,0.0,1.780534267425537,0.0,10.856037043966353,0.0,PD,ok,
0.001,0.001,0.01,0.001,0.001,0.0001,100.0,0.0,False,1,0.473866730928421,0.0,0.004549370612949133,0.0,0.46931734681129456,0.0,1.780545711517334,0.0,2.254412442445755,0.0,0.473866730928421,0.0,0.004549370612949133,0.0,0.46931734681129456,0.0,1.780545711517334,0.0,2.254412442445755,0.0,0.473866730928421,0.0,0.004549370612949133,0.0,0.3714917302131653,0.0,1.780545711517334,0.0,10.607949634082615,0.0,PD,ok,
0.001,0.0001,0.01,0.001,0.001,0.0001,100.0,0.0,False,1,0.47386667132377625,0.0,0.004549408331513405,0.0,0.4693172574043274,0.0,1.78054678440094,0.0,2.254413455724716,0.0,0.47386667132377625,0.0,0.004549408331513405,0.0,0.4693172574043274,0.0,1.78054678440094,0.0,2.254413455724716,0.0,0.47386667132377625,0.0,0.004549408331513405,0.0,0.3714917302131653,0.0,1.78054678440094,0.0,10.589839724823833,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.001,0.0001,100.0,0.0,False,1,0.47384944558143616,0.0,0.004549449309706688,0.0,0.4693000018596649,0.0,1.7805383205413818,0.0,2.254387766122818,0.0,0.47384944558143616,0.0,0.004549449309706688,0.0,0.4693000018596649,0.0,1.7805383205413818,0.0,2.254387766122818,0.0,0.47384944558143616,0.0,0.004549449309706688,0.0,0.3714917302131653,0.0,1.7805383205413818,0.0,10.880204191431403,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.001,0.0001,100.0,0.0,False,1,0.47384729981422424,0.0,0.0045498088002204895,0.0,0.46929749846458435,0.0,1.7805498838424683,0.0,2.2543971836566925,0.0,0.47384729981422424,0.0,0.0045498088002204895,0.0,0.46929749846458435,0.0,1.7805498838424683,0.0,2.2543971836566925,0.0,0.47384729981422424,0.0,0.0045498088002204895,0.0,0.3714917302131653,0.0,1.7805498838424683,0.0,10.7336082495749,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.001,0.0001,100.0,0.0,False,1,0.4738471210002899,0.0,0.004549845587462187,0.0,0.46929728984832764,0.0,1.7805511951446533,0.0,2.2543983161449432,0.0,0.4738471210002899,0.0,0.004549845587462187,0.0,0.46929728984832764,0.0,1.7805511951446533,0.0,2.2543983161449432,0.0,0.4738471210002899,0.0,0.004549845587462187,0.0,0.3714917302131653,0.0,1.7805511951446533,0.0,10.639878187328577,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.001,0.0001,100.0,0.0,False,1,0.4736764132976532,0.0,0.0045500751584768295,0.0,0.4691263437271118,0.0,1.7804622650146484,0.0,2.2541386783123016,0.0,0.4736764132976532,0.0,0.0045500751584768295,0.0,0.4691263437271118,0.0,1.7804622650146484,0.0,2.2541386783123016,0.0,0.4736764132976532,0.0,0.0045500751584768295,0.0,0.3714917302131653,0.0,1.7804622650146484,0.0,10.97765735629946,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.001,0.0001,100.0,0.0,False,1,0.4736537039279938,0.0,0.004553830251097679,0.0,0.46909987926483154,0.0,1.780580759048462,0.0,2.2542344629764557,0.0,0.4736537039279938,0.0,0.004553830251097679,0.0,0.46909987926483154,0.0,1.780580759048462,0.0,2.2542344629764557,0.0,0.4736537039279938,0.0,0.004553830251097679,0.0,0.3714917302131653,0.0,1.780580759048462,0.0,10.766221018508077,0.0,PD,ok,
0.001,0.001,0.01,0.1,0.001,0.0001,100.0,0.0,False,1,0.47365161776542664,0.0,0.004554202780127525,0.0,0.46909740567207336,0.0,1.7805923223495483,0.0,2.254243940114975,0.0,0.47365161776542664,0.0,0.004554202780127525,0.0,0.46909740567207336,0.0,1.7805923223495483,0.0,2.254243940114975,0.0,0.47365161776542664,0.0,0.004554202780127525,0.0,0.3714917302131653,0.0,1.7805923223495483,0.0,10.747226729989052,0.0,PD,ok,
0.001,0.0001,0.01,0.1,0.001,0.0001,100.0,0.0,False,1,0.47365137934684753,0.0,0.004554238170385361,0.0,0.4690971374511719,0.0,1.7805935144424438,0.0,2.2542448937892914,0.0,0.47365137934684753,0.0,0.004554238170385361,0.0,0.4690971374511719,0.0,1.7805935144424438,0.0,2.2542448937892914,0.0,0.47365137934684753,0.0,0.004554238170385361,0.0,0.3714917302131653,0.0,1.7805935144424438,0.0,10.64215896744281,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.001,0.0001,100.0,0.0,False,1,0.4724949300289154,0.0,0.004684032406657934,0.0,0.46781089901924133,0.0,1.7807385921478271,0.0,2.2532335221767426,0.0,0.4724949300289154,0.0,0.004684032406657934,0.0,0.46781089901924133,0.0,1.7807385921478271,0.0,2.2532335221767426,0.0,0.4724949300289154,0.0,0.004684032406657934,0.0,0.3714917302131653,0.0,1.7807385921478271,0.0,10.972956703044474,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.001,0.0001,100.0,0.0,False,1,0.4724797010421753,0.0,0.00468407804146409,0.0,0.46779561042785645,0.0,1.7807414531707764,0.0,2.2532211542129517,0.0,0.4724797010421753,0.0,0.00468407804146409,0.0,0.46779561042785645,0.0,1.7807414531707764,0.0,2.2532211542129517,0.0,0.4724797010421753,0.0,0.00468407804146409,0.0,0.3714917302131653,0.0,1.7807414531707764,0.0,10.7573622148484,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.001,0.0001,100.0,0.0,False,1,0.4723266661167145,0.0,0.004684579558670521,0.0,0.4676420986652374,0.0,1.7807719707489014,0.0,2.253098636865616,0.0,0.4723266661167145,0.0,0.004684579558670521,0.0,0.4676420986652374,0.0,1.7807719707489014,0.0,2.253098636865616,0.0,0.4723266661167145,0.0,0.004684579558670521,0.0,0.3714917302131653,0.0,1.7807719707489014,0.0,11.04747015889734,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.001,0.0001,100.0,0.0,False,1,0.47247228026390076,0.0,0.004687801469117403,0.0,0.46778446435928345,0.0,1.7808551788330078,0.0,2.2533274590969086,0.0,0.47247228026390076,0.0,0.004687801469117403,0.0,0.46778446435928345,0.0,1.7808551788330078,0.0,2.2533274590969086,0.0,0.47247228026390076,0.0,0.004687801469117403,0.0,0.3714917302131653,0.0,1.7808551788330078,0.0,10.940524152480066,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.001,0.0001,100.0,0.0,False,1,0.4724569618701935,0.0,0.004687860142439604,0.0,0.4677691161632538,0.0,1.7808581590652466,0.0,2.25331512093544,0.0,0.4724569618701935,0.0,0.004687860142439604,0.0,0.4677691161632538,0.0,1.7808581590652466,0.0,2.25331512093544,0.0,0.4724569618701935,0.0,0.004687860142439604,0.0,0.3714917302131653,0.0,1.7808581590652466,0.0,10.931113261729479,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.001,0.0001,100.0,0.0,False,1,0.47247007489204407,0.0,0.004688176326453686,0.0,0.4677819013595581,0.0,1.7808666229248047,0.0,2.2533366978168488,0.0,0.47247007489204407,0.0,0.004688176326453686,0.0,0.4677819013595581,0.0,1.7808666229248047,0.0,2.2533366978168488,0.0,0.47247007489204407,0.0,0.004688176326453686,0.0,0.3714917302131653,0.0,1.7808666229248047,0.0,10.692490014247596,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.001,0.0001,100.0,0.0,False,1,0.47246986627578735,0.0,0.004688209388405085,0.0,0.467781662940979,0.0,1.7808676958084106,0.0,2.253337562084198,0.0,0.47246986627578735,0.0,0.004688209388405085,0.0,0.467781662940979,0.0,1.7808676958084106,0.0,2.253337562084198,0.0,0.47246986627578735,0.0,0.004688209388405085,0.0,0.3714917302131653,0.0,1.7808676958084106,0.0,10.629077582620084,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.001,0.0001,100.0,0.0,False,1,0.4724549651145935,0.0,0.004688226152211428,0.0,0.46776673197746277,0.0,1.7808698415756226,0.0,2.253324806690216,0.0,0.4724549651145935,0.0,0.004688226152211428,0.0,0.46776673197746277,0.0,1.7808698415756226,0.0,2.253324806690216,0.0,0.4724549651145935,0.0,0.004688226152211428,0.0,0.3714917302131653,0.0,1.7808698415756226,0.0,10.835407117381692,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.001,0.0001,100.0,0.0,False,1,0.47245460748672485,0.0,0.004688264802098274,0.0,0.46776634454727173,0.0,1.780871033668518,0.0,2.253325641155243,0.0,0.47245460748672485,0.0,0.004688264802098274,0.0,0.46776634454727173,0.0,1.780871033668518,0.0,2.253325641155243,0.0,0.47245460748672485,0.0,0.004688264802098274,0.0,0.3714917302131653,0.0,1.780871033668518,0.0,10.63914954289794,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.001,0.0001,100.0,0.0,False,1,0.4723038077354431,0.0,0.004688411485403776,0.0,0.46761539578437805,0.0,1.7808901071548462,0.0,2.2531939148902893,0.0,0.4723038077354431,0.0,0.004688411485403776,0.0,0.46761539578437805,0.0,1.7808901071548462,0.0,2.2531939148902893,0.0,0.4723038077354431,0.0,0.004688411485403776,0.0,0.3714917302131653,0.0,1.7808901071548462,0.0,10.865284128114581,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.001,0.0001,100.0,0.0,False,1,0.4723016023635864,0.0,0.004688792396336794,0.0,0.4676128029823303,0.0,1.7809016704559326,0.0,2.253203272819519,0.0,0.4723016023635864,0.0,0.004688792396336794,0.0,0.4676128029823303,0.0,1.7809016704559326,0.0,2.253203272819519,0.0,0.4723016023635864,0.0,0.004688792396336794,0.0,0.3714917302131653,0.0,1.7809016704559326,0.0,10.803137013688684,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.001,0.0001,100.0,0.0,False,1,0.4723014533519745,0.0,0.004688828252255917,0.0,0.467612624168396,0.0,1.7809031009674072,0.0,2.2532045543193817,0.0,0.4723014533519745,0.0,0.004688828252255917,0.0,0.467612624168396,0.0,1.7809031009674072,0.0,2.2532045543193817,0.0,0.4723014533519745,0.0,0.004688828252255917,0.0,0.3714917302131653,0.0,1.7809031009674072,0.0,10.571139691397548,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.001,0.001,100.0,0.0,False,1,0.47402113676071167,0.0,0.0053655351512134075,0.0,0.46865561604499817,0.0,1.7836366891860962,0.0,2.257657825946808,0.0,0.47402113676071167,0.0,0.0053655351512134075,0.0,0.46865561604499817,0.0,1.7836366891860962,0.0,2.257657825946808,0.0,0.47402113676071167,0.0,0.0053655351512134075,0.0,0.3714917302131653,0.0,1.7836366891860962,0.0,10.913968496955931,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.001,0.001,100.0,0.0,False,1,0.47387635707855225,0.0,0.005367608740925789,0.0,0.4685087502002716,0.0,1.7837095260620117,0.0,2.257585883140564,0.0,0.47387635707855225,0.0,0.005367608740925789,0.0,0.4685087502002716,0.0,1.7837095260620117,0.0,2.257585883140564,0.0,0.47387635707855225,0.0,0.005367608740925789,0.0,0.3714917302131653,0.0,1.7837095260620117,0.0,10.742471596226096,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.001,0.001,100.0,0.0,False,1,0.47398099303245544,0.0,0.0053728483617305756,0.0,0.46860814094543457,0.0,1.7838083505630493,0.0,2.2577893435955048,0.0,0.47398099303245544,0.0,0.0053728483617305756,0.0,0.46860814094543457,0.0,1.7838083505630493,0.0,2.2577893435955048,0.0,0.47398099303245544,0.0,0.0053728483617305756,0.0,0.3714917302131653,0.0,1.7838083505630493,0.0,10.954801271669567,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.001,0.001,100.0,0.0,False,1,0.4739770293235779,0.0,0.005373535677790642,0.0,0.4686034917831421,0.0,1.7838250398635864,0.0,2.2578020691871643,0.0,0.4739770293235779,0.0,0.005373535677790642,0.0,0.4686034917831421,0.0,1.7838250398635864,0.0,2.2578020691871643,0.0,0.4739770293235779,0.0,0.005373535677790642,0.0,0.3714917302131653,0.0,1.7838250398635864,0.0,10.736542844213545,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.001,0.001,100.0,0.0,False,1,0.47397658228874207,0.0,0.005373614840209484,0.0,0.4686029553413391,0.0,1.7838265895843506,0.0,2.2578031718730927,0.0,0.47397658228874207,0.0,0.005373614840209484,0.0,0.4686029553413391,0.0,1.7838265895843506,0.0,2.2578031718730927,0.0,0.47397658228874207,0.0,0.005373614840209484,0.0,0.3714917302131653,0.0,1.7838265895843506,0.0,10.526609485968947,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.001,0.001,100.0,0.0,False,1,0.4738360047340393,0.0,0.005374961532652378,0.0,0.4684610366821289,0.0,1.7838822603225708,0.0,2.25771826505661,0.0,0.4738360047340393,0.0,0.005374961532652378,0.0,0.4684610366821289,0.0,1.7838822603225708,0.0,2.25771826505661,0.0,0.4738360047340393,0.0,0.005374961532652378,0.0,0.3714917302131653,0.0,1.7838822603225708,0.0,10.966355280019343,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.001,0.001,100.0,0.0,False,1,0.4738319218158722,0.0,0.005375659093260765,0.0,0.4684562683105469,0.0,1.7838988304138184,0.0,2.2577307522296906,0.0,0.4738319218158722,0.0,0.005375659093260765,0.0,0.4684562683105469,0.0,1.7838988304138184,0.0,2.2577307522296906,0.0,0.4738319218158722,0.0,0.005375659093260765,0.0,0.3714917302131653,0.0,1.7838988304138184,0.0,10.79283210914582,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.001,0.001,100.0,0.0,False,1,0.4738315939903259,0.0,0.005375724285840988,0.0,0.46845588088035583,0.0,1.7839003801345825,0.0,2.2577319741249084,0.0,0.4738315939903259,0.0,0.005375724285840988,0.0,0.46845588088035583,0.0,1.7839003801345825,0.0,2.2577319741249084,0.0,0.4738315939903259,0.0,0.005375724285840988,0.0,0.3714917302131653,0.0,1.7839003801345825,0.0,10.62591712642461,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.001,0.001,100.0,0.0,False,1,0.47240325808525085,0.0,0.005389181897044182,0.0,0.4670140743255615,0.0,1.784451961517334,0.0,2.256855219602585,0.0,0.47240325808525085,0.0,0.005389181897044182,0.0,0.4670140743255615,0.0,1.784451961517334,0.0,2.256855219602585,0.0,0.47240325808525085,0.0,0.005389181897044182,0.0,0.3714917302131653,0.0,1.784451961517334,0.0,11.045768955722451,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.001,0.001,100.0,0.0,False,1,0.4723617732524872,0.0,0.0053969742730259895,0.0,0.46696481108665466,0.0,1.784632682800293,0.0,2.25699445605278,0.0,0.4723617732524872,0.0,0.0053969742730259895,0.0,0.46696481108665466,0.0,1.784632682800293,0.0,2.25699445605278,0.0,0.4723617732524872,0.0,0.0053969742730259895,0.0,0.3714917302131653,0.0,1.784632682800293,0.0,10.863181532360613,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.001,0.001,100.0,0.0,False,1,0.47235769033432007,0.0,0.005397697910666466,0.0,0.46695998311042786,0.0,1.7846499681472778,0.0,2.257007658481598,0.0,0.47235769033432007,0.0,0.005397697910666466,0.0,0.46695998311042786,0.0,1.7846499681472778,0.0,2.257007658481598,0.0,0.47235769033432007,0.0,0.005397697910666466,0.0,0.3714917302131653,0.0,1.7846499681472778,0.0,10.840562023222446,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.001,0.001,100.0,0.0,False,1,0.4723573327064514,0.0,0.005397792439907789,0.0,0.46695953607559204,0.0,1.784651517868042,0.0,2.2570088505744934,0.0,0.4723573327064514,0.0,0.005397792439907789,0.0,0.46695953607559204,0.0,1.784651517868042,0.0,2.2570088505744934,0.0,0.4723573327064514,0.0,0.005397792439907789,0.0,0.3714917302131653,0.0,1.784651517868042,0.0,10.552524774335325,0.0,PD,ok,
